data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2017-06-04,201723,1.0,1,1,1,0.1294937,0.61744785,0,1,354880720172319110,2022-04-28,0.0,0.0,161957.0,16.2857142857143,86.7142857142857,0,0,0,,,,,,,,,,3060
2017-05-28,201722,2.0,2,2,2,0.33101255,1.2348957,0,1,354880720172219110,2022-04-28,0.0,1.0,161957.0,16.1428571428571,84.2857142857143,0,0,0,,,,,,,,,,3060
2017-05-21,201721,3.0,3,3,3,0.7618052,1.8523436,0,1,354880720172119110,2022-04-28,0.0,2.0,161957.0,17.0,89.7142857142857,0,0,0,,,,,,,,,,3060
2017-05-14,201720,5.0,5,5,5,0.9819276,3.0872393,0,1,354880720172019110,2022-04-28,0.0,7.0,161957.0,16.2857142857143,84.5714285714286,0,0,0,,,,,,,,,,3060
2017-05-07,201719,0.0,0,0,0,0.0,0.0,0,1,354880720171919110,2022-04-28,0.0,0.0,161957.0,15.4285714285714,90.5714285714286,0,0,0,,,,,,,,,,3060
2017-04-30,201718,1.0,1,1,1,0.72587705,0.61744785,0,1,354880720171819110,2022-04-28,0.0,2.0,161957.0,15.4285714285714,89.7142857142857,0,0,0,,,,,,,,,,3060
2017-04-23,201717,0.0,0,0,0,0.0,0.0,0,1,354880720171719110,2022-04-28,0.0,0.0,161957.0,16.4285714285714,86.0,0,0,0,,,,,,,,,,3060
2017-04-16,201716,1.0,1,1,1,0.609795,0.61744785,0,1,354880720171619110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,88.1428571428571,0,0,0,,,,,,,,,,3060
2017-04-09,201715,0.0,0,0,0,0.0,0.0,0,1,354880720171519110,2022-04-28,0.0,0.0,161957.0,18.4285714285714,90.5714285714286,0,0,0,,,,,,,,,,3060
2017-04-02,201714,0.0,0,0,0,0.0,0.0,0,1,354880720171419110,2022-04-28,0.0,0.0,161957.0,18.2857142857143,89.8571428571429,0,0,0,,,,,,,,,,3060
2017-03-26,201713,2.0,2,2,2,0.34127718,1.2348957,0,1,354880720171319110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,86.5714285714286,0,0,0,,,,,,,,,,3060
2017-03-19,201712,3.0,3,3,3,0.6000809,1.8523436,0,1,354880720171219110,2022-04-28,0.0,1.0,161957.0,17.0,88.2857142857143,0,0,0,,,,,,,,,,3060
2017-03-12,201711,3.0,3,3,3,0.6891466,1.8523436,0,2,354880720171119110,2022-04-28,0.0,2.0,161957.0,20.0,89.0,1,0,0,,,,,,,,,,3060
2017-03-05,201710,3.0,3,3,3,0.6413442,1.8523436,0,2,354880720171019110,2022-04-28,0.0,1.0,161957.0,21.4285714285714,88.4285714285714,1,0,0,,,,,,,,,,3060
2017-02-26,201709,1.0,1,1,1,0.17108865,0.61744785,0,2,354880720170919110,2022-04-28,0.0,0.0,161957.0,21.1428571428571,85.1428571428571,1,0,0,,,,,,,,,,3060
2017-02-19,201708,2.0,2,2,2,0.4303049,1.2348957,0,2,354880720170819110,2022-04-28,0.0,1.0,161957.0,20.2857142857143,84.5714285714286,1,0,0,,,,,,,,,,3060
2017-02-12,201707,4.0,4,4,4,0.7475665,2.4697914,0,2,354880720170719110,2022-04-28,0.0,2.0,161957.0,22.0,74.0,1,0,0,,,,,,,,,,3060
2017-02-05,201706,1.0,1,1,1,0.12276472,0.61744785,0,2,354880720170619110,2022-04-28,0.0,0.0,161957.0,20.1428571428571,85.1428571428571,1,0,0,,,,,,,,,,3060
2017-01-29,201705,3.0,3,3,3,0.3594068,1.8523436,0,2,354880720170519110,2022-04-28,0.0,1.0,161957.0,20.4285714285714,88.0,1,0,0,,,,,,,,,,3060
2017-01-22,201704,2.0,2,2,2,0.16585824,1.2348957,0,2,354880720170419110,2022-04-28,0.0,0.0,161957.0,20.1428571428571,87.2857142857143,1,0,0,,,,,,,,,,3060
2017-01-15,201703,5.0,5,5,5,0.6756298,3.0872393,0,2,354880720170319110,2022-04-28,0.0,1.0,161957.0,20.1428571428571,89.8571428571429,1,0,0,,,,,,,,,,3060
2017-01-08,201702,4.0,4,4,4,0.77074623,2.4697914,0,2,354880720170219110,2022-04-28,0.0,2.0,161957.0,21.4285714285714,83.0,1,0,0,,,,,,,,,,3060
2017-01-01,201701,5.0,5,5,5,0.96895945,3.0872393,0,1,354880720170119110,2022-04-28,0.0,5.0,161957.0,22.0,78.8571428571429,1,0,0,,,,,,,,,,3060
2016-12-25,201652,2.0,2,2,2,0.8797479,1.2348957,0,1,354880720165219110,2022-04-28,0.0,4.0,161957.0,22.7142857142857,76.4285714285714,1,0,0,,,,,,,,,,3060
2016-12-18,201651,0.0,0,0,0,0.0,0.0,0,1,354880720165119110,2022-04-28,0.0,0.0,161957.0,19.5714285714286,79.4285714285714,0,0,0,,,,,,,,,,3060
2016-12-11,201650,1.0,1,1,1,0.6532213,0.61744785,0,1,354880720165019110,2022-04-28,0.0,2.0,161957.0,18.5714285714286,87.5714285714286,0,0,0,,,,,,,,,,3060
2016-12-04,201649,0.0,0,0,0,0.0,0.0,0,1,354880720164919110,2022-04-28,0.0,0.0,161957.0,18.5714285714286,83.7142857142857,0,0,0,,,,,,,,,,3060
2016-11-27,201648,0.0,0,0,0,0.0,0.0,0,1,354880720164819110,2022-04-28,0.0,0.0,161957.0,18.1428571428571,87.4285714285714,0,0,0,,,,,,,,,,3060
2016-11-20,201647,2.0,2,2,2,0.30368793,1.2348957,0,1,354880720164719110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,82.0,0,0,0,,,,,,,,,,3060
2016-11-13,201646,1.0,1,1,1,0.1094351,0.61744785,0,1,354880720164619110,2022-04-28,0.0,0.0,161957.0,16.0,90.5714285714286,0,0,0,,,,,,,,,,3060
2016-11-06,201645,5.0,5,5,5,0.7623497,3.0872393,0,1,354880720164519110,2022-04-28,0.0,2.0,161957.0,17.5714285714286,88.2857142857143,0,0,0,,,,,,,,,,3060
2016-10-30,201644,2.0,2,2,2,0.42053553,1.2348957,0,1,354880720164419110,2022-04-28,0.0,1.0,161957.0,17.4285714285714,81.4285714285714,0,0,0,,,,,,,,,,3060
2016-10-23,201643,4.0,4,4,4,0.88927454,2.4697914,0,1,354880720164319110,2022-04-28,0.0,3.0,161957.0,17.1428571428571,88.1428571428571,0,0,0,,,,,,,,,,3060
2016-10-16,201642,3.0,3,3,3,0.8633984,1.8523436,0,1,354880720164219110,2022-04-28,0.0,3.0,161957.0,18.8571428571429,90.5714285714286,0,0,0,,,,,,,,,,3060
2016-10-09,201641,0.0,0,0,0,0.0,0.0,0,1,354880720164119110,2022-04-28,0.0,0.0,161957.0,16.7142857142857,88.0,0,0,0,,,,,,,,,,3060
2016-10-02,201640,2.0,2,2,2,0.7754476,1.2348957,0,1,354880720164019110,2022-04-28,0.0,2.0,161957.0,14.7142857142857,88.8571428571429,0,0,0,,,,,,,,,,3060
2016-09-25,201639,0.0,0,0,0,0.0,0.0,0,1,354880720163919110,2022-04-28,0.0,0.0,161957.0,12.8571428571429,89.7142857142857,0,0,0,,,,,,,,,,3060
2016-09-18,201638,2.0,2,2,2,0.97703135,1.2348957,0,1,354880720163819110,2022-04-28,0.0,18.0,161957.0,14.7142857142857,87.2857142857143,0,0,0,,,,,,,,,,3060
2016-09-11,201637,0.0,0,0,0,0.0,0.0,0,1,354880720163719110,2022-04-28,0.0,0.0,161957.0,16.5714285714286,75.7142857142857,0,0,0,,,,,,,,,,3060
2016-09-04,201636,0.0,0,0,0,0.0,0.0,0,1,354880720163619110,2022-04-28,0.0,0.0,161957.0,15.2857142857143,87.2857142857143,0,0,0,,,,,,,,,,3060
2016-08-28,201635,0.0,0,0,0,0.0,0.0,0,1,354880720163519110,2022-04-28,0.0,0.0,161957.0,16.5714285714286,77.1428571428571,0,0,0,,,,,,,,,,3060
2016-08-21,201634,0.0,0,0,0,0.0,0.0,0,1,354880720163419110,2022-04-28,0.0,0.0,161957.0,12.4285714285714,88.5714285714286,0,0,0,,,,,,,,,,3060
2016-08-14,201633,1.0,1,1,1,0.268657,0.61744785,0,1,354880720163319110,2022-04-28,0.0,1.0,161957.0,14.8571428571429,81.1428571428571,0,0,0,,,,,,,,,,3060
2016-08-07,201632,0.0,0,0,0,0.0,0.0,0,1,354880720163219110,2022-04-28,0.0,0.0,161957.0,13.0,85.8571428571429,0,0,0,,,,,,,,,,3060
2016-07-31,201631,4.0,4,4,4,0.96378034,2.4697914,0,1,354880720163119110,2022-04-28,0.0,6.0,161957.0,14.7142857142857,85.7142857142857,0,0,0,,,,,,,,,,3060
2016-07-24,201630,1.0,1,1,1,0.72607833,0.61744785,0,1,354880720163019110,2022-04-28,0.0,2.0,161957.0,13.8571428571429,80.2857142857143,0,0,0,,,,,,,,,,3060
2016-07-17,201629,0.0,0,0,0,0.0,0.0,0,1,354880720162919110,2022-04-28,0.0,0.0,161957.0,10.4285714285714,86.1428571428571,0,0,0,,,,,,,,,,3060
2016-07-10,201628,1.0,1,1,1,0.68015444,0.61744785,0,1,354880720162819110,2022-04-28,0.0,2.0,161957.0,17.0,69.7142857142857,0,0,0,,,,,,,,,,3060
2016-07-03,201627,0.0,0,0,0,0.0,0.0,0,1,354880720162719110,2022-04-28,0.0,0.0,161957.0,14.1428571428571,77.4285714285714,0,0,0,,,,,,,,,,3060
2016-06-26,201626,0.0,0,0,0,0.0,0.0,0,1,354880720162619110,2022-04-28,0.0,0.0,161957.0,13.8571428571429,88.1428571428571,0,0,0,,,,,,,,,,3060
2016-06-19,201625,2.0,2,2,2,0.37921786,1.2348957,0,1,354880720162519110,2022-04-28,0.0,1.0,161957.0,11.8571428571429,92.2857142857143,0,0,0,,,,,,,,,,3060
2016-06-12,201624,0.0,0,0,0,0.0,0.0,0,1,354880720162419110,2022-04-28,0.0,0.0,161957.0,9.71428571428571,88.4285714285714,0,0,0,,,,,,,,,,3060
2016-06-05,201623,4.0,4,4,4,0.6935728,2.4697914,0,1,354880720162319110,2022-04-28,0.0,1.0,161957.0,11.0,88.0,0,0,0,,,,,,,,,,3060
2016-05-29,201622,3.0,3,3,3,0.56334686,1.8523436,0,1,354880720162219110,2022-04-28,0.0,1.0,161957.0,15.7142857142857,90.5714285714286,0,0,0,,,,,,,,,,3060
2016-05-22,201621,3.0,3,3,3,0.3436634,1.8523436,0,1,354880720162119110,2022-04-28,0.0,1.0,161957.0,14.1428571428571,89.7142857142857,0,0,0,,,,,,,,,,3060
2016-05-15,201620,2.0,2,2,2,0.030855943,1.2348957,0,1,354880720162019110,2022-04-28,0.0,0.0,161957.0,15.5714285714286,89.8571428571429,0,0,0,,,,,,,,,,3060
2016-05-08,201619,2.0,2,2,2,0.0030327055,1.2348957,0,2,354880720161919110,2022-04-28,0.0,0.0,161957.0,16.5714285714286,86.4285714285714,0,0,0,,,,,,,,,,3060
2016-05-01,201618,8.0,8,8,8,0.085518,4.939583,0,2,354880720161819110,2022-04-28,0.0,1.0,161957.0,14.1428571428571,87.1428571428571,0,0,1,,,,,,,,,,3060
2016-04-24,201617,10.0,10,10,10,0.05757241,6.1744785,0,2,354880720161719110,2022-04-28,0.0,1.0,161957.0,17.5714285714286,80.5714285714286,0,0,1,,,,,,,,,,3060
2016-04-17,201616,18.0,18,18,18,0.14934397,11.114061,0,2,354880720161619110,2022-04-28,0.0,1.0,161957.0,21.7142857142857,74.8571428571429,1,0,2,,,,,,,,,,3060
2016-04-10,201615,10.0,10,10,10,0.0004123483,6.1744785,0,4,354880720161519110,2022-04-28,0.0,0.0,161957.0,20.8571428571429,85.1428571428571,1,0,1,,,,,,,,,,3060
2016-04-03,201614,32.0,32,32,32,0.39664534,19.758331,0,4,354880720161419110,2022-04-28,0.0,1.0,161957.0,20.1428571428571,87.4285714285714,1,0,2,,,,,,,,,,3060
2016-03-27,201613,25.0,25,25,25,0.12851615,15.436196,0,4,354880720161319110,2022-04-28,0.0,1.0,161957.0,20.8571428571429,85.1428571428571,1,0,2,,,,,,,,,,3060
2016-03-20,201612,44.0,44,44,44,0.8875205,27.167706,0,4,354880720161219110,2022-04-28,0.0,1.0,161957.0,20.0,86.5714285714286,1,0,2,,,,,,,,,,3060
2016-03-13,201611,28.0,28,28,28,0.329037,17.28854,0,4,354880720161119110,2022-04-28,0.0,1.0,161957.0,19.1428571428571,88.1428571428571,1,0,2,,,,,,,,,,3060
2016-03-06,201610,34.0,34,34,34,0.9079818,20.993227,0,4,354880720161019110,2022-04-28,0.0,1.0,161957.0,21.1428571428571,87.4285714285714,1,0,2,,,,,,,,,,3060
2016-02-28,201609,39.0,39,39,39,0.9990396,24.080465,0,4,354880720160919110,2022-04-28,0.0,2.0,161957.0,19.5714285714286,88.2857142857143,1,1,2,,,,,,,,,,3060
2016-02-21,201608,22.0,22,22,22,0.95673674,13.583853,0,2,354880720160819110,2022-04-28,0.0,2.0,161957.0,21.1428571428571,85.1428571428571,1,1,2,,,,,,,,,,3060
2016-02-14,201607,13.0,13,13,13,0.73557776,8.026822,0,2,354880720160719110,2022-04-28,0.0,1.0,161957.0,21.4285714285714,84.4285714285714,1,0,1,,,,,,,,,,3060
2016-02-07,201606,14.0,14,14,14,0.73747474,8.64427,0,2,354880720160619110,2022-04-28,0.0,1.0,161957.0,20.2857142857143,84.4285714285714,1,0,2,,,,,,,,,,3060
2016-01-31,201605,7.0,7,7,7,0.087817766,4.322135,0,2,354880720160519110,2022-04-28,0.0,1.0,161957.0,21.7142857142857,81.8571428571429,1,0,1,,,,,,,,,,3060
2016-01-24,201604,9.0,9,9,9,0.28707293,5.5570307,0,3,354880720160419110,2022-04-28,0.0,1.0,161957.0,21.0,85.1428571428571,1,0,1,,,,,,,,,,3060
2016-01-17,201603,17.0,17,17,17,0.98285264,10.4966135,0,3,354880720160319110,2022-04-28,0.0,2.0,161957.0,17.0,86.4285714285714,0,1,2,,,,,,,,,,3060
2016-01-10,201602,13.0,13,13,13,0.9957105,8.026822,0,1,354880720160219110,2022-04-28,0.0,4.0,161957.0,20.5714285714286,89.7142857142857,1,1,1,,,,,,,,,,3060
2016-01-03,201601,7.0,7,7,7,0.93914264,4.322135,0,1,354880720160119110,2022-04-28,0.0,3.0,161957.0,19.8571428571429,83.8571428571429,1,0,1,,,,,,,,,,3060
2015-12-27,201552,0.0,0,0,0,0.0,0.0,0,1,354880720155219110,2022-04-28,0.0,0.0,161957.0,21.1428571428571,85.1428571428571,0,0,0,,,,,,,,,,3060
2015-12-20,201551,2.0,2,2,2,0.11667524,1.2348957,0,2,354880720155119110,2022-04-28,0.0,0.0,161957.0,21.5714285714286,84.4285714285714,1,0,0,,,,,,,,,,3060
2015-12-13,201550,4.0,4,4,4,0.4228068,2.4697914,0,1,354880720155019110,2022-04-28,0.0,1.0,161957.0,21.0,84.5714285714286,1,0,0,,,,,,,,,,3060
2015-12-06,201549,7.0,7,7,7,0.8105601,4.322135,0,1,354880720154919110,2022-04-28,0.0,2.0,161957.0,20.0,86.8571428571429,1,0,1,,,,,,,,,,3060
2015-11-29,201548,3.0,3,3,3,0.4064288,1.8523436,0,1,354880720154819110,2022-04-28,0.0,1.0,161957.0,18.2857142857143,94.0,0,0,0,,,,,,,,,,3060
2015-11-22,201547,5.0,5,5,5,0.8193989,3.0872393,0,2,354880720154719110,2022-04-28,0.0,2.0,161957.0,19.1428571428571,88.2857142857143,1,0,0,,,,,,,,,,3060
2015-11-15,201546,4.0,4,4,4,0.79851353,2.4697914,0,1,354880720154619110,2022-04-28,0.0,2.0,161957.0,19.2857142857143,87.5714285714286,1,0,0,,,,,,,,,,3060
2015-11-08,201545,2.0,2,2,2,0.5131194,1.2348957,0,1,354880720154519110,2022-04-28,0.0,1.0,161957.0,19.5714285714286,89.7142857142857,1,0,0,,,,,,,,,,3060
2015-11-01,201544,2.0,2,2,2,0.5449239,1.2348957,0,1,354880720154419110,2022-04-28,0.0,1.0,161957.0,18.5,94.0,0,0,0,,,,,,,,,,3060
2015-10-25,201543,2.0,2,2,2,0.5367175,1.2348957,0,1,354880720154319110,2022-04-28,0.0,1.0,161957.0,17.8571428571429,91.4285714285714,0,0,0,,,,,,,,,,3060
2015-10-18,201542,2.0,2,2,2,0.4575814,1.2348957,0,1,354880720154219110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,91.4285714285714,0,0,0,,,,,,,,,,3060
2015-10-11,201541,1.0,1,1,1,0.19390777,0.61744785,0,1,354880720154119110,2022-04-28,0.0,0.0,161957.0,18.5714285714286,85.8571428571429,0,0,0,,,,,,,,,,3060
2015-10-04,201540,3.0,3,3,3,0.6499247,1.8523436,0,1,354880720154019110,2022-04-28,0.0,1.0,161957.0,17.2857142857143,86.7142857142857,0,0,0,,,,,,,,,,3060
2015-09-27,201539,2.0,2,2,2,0.56324965,1.2348957,0,1,354880720153919110,2022-04-28,0.0,1.0,161957.0,18.1428571428571,89.7142857142857,0,0,0,,,,,,,,,,3060
2015-09-20,201538,3.0,3,3,3,0.82006645,1.8523436,0,1,354880720153819110,2022-04-28,0.0,2.0,161957.0,18.7142857142857,83.0,0,0,0,,,,,,,,,,3060
2015-09-13,201537,1.0,1,1,1,0.49078208,0.61744785,0,1,354880720153719110,2022-04-28,0.0,1.0,161957.0,17.8571428571429,82.8571428571429,0,0,0,,,,,,,,,,3060
2015-09-06,201536,2.0,2,2,2,0.75594294,1.2348957,0,1,354880720153619110,2022-04-28,0.0,2.0,161957.0,14.7142857142857,89.7142857142857,0,0,0,,,,,,,,,,3060
2015-08-30,201535,0.0,0,0,0,0.0,0.0,0,1,354880720153519110,2022-04-28,0.0,0.0,161957.0,15.2857142857143,86.4285714285714,0,0,0,,,,,,,,,,3060
2015-08-23,201534,2.0,2,2,2,0.58248276,1.2348957,0,1,354880720153419110,2022-04-28,0.0,1.0,161957.0,13.7142857142857,91.4285714285714,0,0,0,,,,,,,,,,3060
2015-08-16,201533,0.0,0,0,0,0.0,0.0,0,1,354880720153319110,2022-04-28,0.0,0.0,161957.0,15.1428571428571,84.5714285714286,0,0,0,,,,,,,,,,3060
2015-08-09,201532,1.0,1,1,1,0.13727205,0.61744785,0,1,354880720153219110,2022-04-28,0.0,0.0,161957.0,15.7142857142857,83.1428571428571,0,0,0,,,,,,,,,,3060
2015-08-02,201531,4.0,4,4,4,0.7400104,2.4697914,0,1,354880720153119110,2022-04-28,0.0,2.0,161957.0,16.2857142857143,68.0,0,0,0,,,,,,,,,,3060
2015-07-26,201530,3.0,3,3,3,0.69255877,1.8523436,0,1,354880720153019110,2022-04-28,0.0,2.0,161957.0,12.4285714285714,92.2857142857143,0,0,0,,,,,,,,,,3060
2015-07-19,201529,2.0,2,2,2,0.586674,1.2348957,0,1,354880720152919110,2022-04-28,0.0,1.0,161957.0,14.1428571428571,86.7142857142857,0,0,0,,,,,,,,,,3060
2015-07-12,201528,3.0,3,3,3,0.55429727,1.8523436,0,1,354880720152819110,2022-04-28,0.0,1.0,161957.0,16.4285714285714,84.0,0,0,0,,,,,,,,,,3060
2015-07-05,201527,0.0,0,0,0,0.0,0.0,0,2,354880720152719110,2022-04-28,0.0,0.0,161957.0,14.0,90.5714285714286,0,0,0,,,,,,,,,,3060
2015-06-28,201526,2.0,2,2,2,0.020375853,1.2348957,0,2,354880720152619110,2022-04-28,0.0,0.0,161957.0,13.7142857142857,89.0,0,0,0,,,,,,,,,,3060
2015-06-21,201525,5.0,5,5,5,0.07202846,3.0872393,0,2,354880720152519110,2022-04-28,0.0,0.0,161957.0,13.1428571428571,89.7142857142857,0,0,0,,,,,,,,,,3060
2015-06-14,201524,9.0,9,9,9,0.14519136,5.5570307,0,2,354880720152419110,2022-04-28,0.0,1.0,161957.0,14.1428571428571,88.4285714285714,0,0,1,,,,,,,,,,3060
2015-06-07,201523,9.0,9,9,9,0.043923087,5.5570307,0,4,354880720152319110,2022-04-28,0.0,1.0,161957.0,16.1428571428571,83.4285714285714,0,0,1,,,,,,,,,,3060
2015-05-31,201522,14.0,14,14,14,0.08179882,8.64427,0,4,354880720152219110,2022-04-28,0.0,1.0,161957.0,14.7142857142857,91.4285714285714,0,0,2,,,,,,,,,,3060
2015-05-24,201521,19.0,19,19,19,0.034058116,11.731509,0,4,354880720152119110,2022-04-28,0.0,1.0,161957.0,17.0,86.4285714285714,0,0,2,,,,,,,,,,3060
2015-05-17,201520,18.0,18,18,18,8.3233914e-05,11.114061,0,4,354880720152019110,2022-04-28,0.0,0.0,161957.0,16.1428571428571,89.0,0,0,2,,,,,,,,,,3060
2015-05-10,201519,29.0,29,29,29,5.279612e-05,17.905987,0,4,354880720151919110,2022-04-28,0.0,0.0,161957.0,14.5714285714286,90.5714285714286,0,0,2,,,,,,,,,,3060
2015-05-03,201518,44.0,44,44,44,0.001038143,27.167706,0,4,354880720151819110,2022-04-28,0.0,1.0,161957.0,15.5714285714286,89.7142857142857,0,0,2,,,,,,,,,,3060
2015-04-26,201517,71.0,71,71,71,0.23696072,43.8388,0,4,354880720151719110,2022-04-28,0.0,1.0,161957.0,15.4285714285714,87.1428571428571,0,0,2,,,,,,,,,,3060
2015-04-19,201516,87.0,87,87,87,0.6045067,53.71796,0,4,354880720151619110,2022-04-28,0.0,1.0,161957.0,19.0,89.0,0,0,2,,,,,,,,,,3060
2015-04-12,201515,78.0,78,78,78,0.07260339,48.16093,0,4,354880720151519110,2022-04-28,0.0,1.0,161957.0,17.8571428571429,88.8571428571429,0,0,2,,,,,,,,,,3060
2015-04-05,201514,75.0,75,75,75,0.006246803,46.30859,0,4,354880720151419110,2022-04-28,0.0,1.0,161957.0,16.4285714285714,86.4285714285714,0,0,2,,,,,,,,,,3060
2015-03-29,201513,93.0,93,93,93,0.3137416,57.42265,0,4,354880720151319110,2022-04-28,0.0,1.0,161957.0,18.7142857142857,89.0,0,0,2,,,,,,,,,,3060
2015-03-22,201512,131.0,131,131,131,0.9999388,80.885666,0,4,354880720151219110,2022-04-28,0.0,2.0,161957.0,18.0,86.7142857142857,0,1,2,,,,,,,,,,3060
2015-03-15,201511,106.0,106,106,106,0.9999882,65.44947,0,4,354880720151119110,2022-04-28,0.0,2.0,161957.0,18.8571428571429,89.7142857142857,0,1,2,,,,,,,,,,3060
2015-03-08,201510,74.0,74,74,74,0.99981755,45.69114,0,4,354880720151019110,2022-04-28,0.0,2.0,161957.0,19.8571428571429,89.7142857142857,1,1,2,,,,,,,,,,3060
2015-03-01,201509,49.0,49,49,49,0.99782157,30.254944,0,4,354880720150919110,2022-04-28,0.0,2.0,161957.0,19.0,88.2857142857143,0,1,2,,,,,,,,,,3060
2015-02-22,201508,36.0,36,36,36,0.99782103,22.228123,0,4,354880720150819110,2022-04-28,0.0,2.0,161957.0,20.0,86.7142857142857,1,1,2,,,,,,,,,,3060
2015-02-15,201507,25.0,25,25,25,0.9920227,15.436196,0,2,354880720150719110,2022-04-28,0.0,2.0,161957.0,20.4285714285714,87.7142857142857,1,1,2,,,,,,,,,,3060
2015-02-08,201506,12.0,12,12,12,0.80425173,7.409374,0,2,354880720150619110,2022-04-28,0.0,1.0,161957.0,21.0,86.0,1,0,1,,,,,,,,,,3060
2015-02-01,201505,11.0,11,11,11,0.8784401,6.7919264,0,2,354880720150519110,2022-04-28,0.0,2.0,161957.0,19.1428571428571,89.7142857142857,1,0,1,,,,,,,,,,3060
2015-01-25,201504,8.0,8,8,8,0.84032005,4.939583,0,2,354880720150419110,2022-04-28,0.0,2.0,161957.0,20.0,87.5714285714286,1,0,1,,,,,,,,,,3060
2015-01-18,201503,6.0,6,6,6,0.8795339,3.704687,0,2,354880720150319110,2022-04-28,0.0,2.0,161957.0,20.8571428571429,85.8571428571429,1,0,1,,,,,,,,,,3060
2015-01-11,201502,5.0,5,5,5,0.95927614,3.0872393,0,1,354880720150219110,2022-04-28,0.0,4.0,161957.0,21.5714285714286,86.0,1,0,0,,,,,,,,,,3060
2015-01-04,201501,3.0,3,3,3,0.883227,1.8523436,0,1,354880720150119110,2022-04-28,0.0,3.0,161957.0,21.0,84.7142857142857,1,0,0,,,,,,,,,,3060
2014-12-28,201453,0.0,0,0,0,0.0,0.0,0,1,354880720145319110,2022-04-28,0.0,0.0,161957.0,21.8571428571429,80.5714285714286,0,0,0,,,,,,,,,,3060
2014-12-21,201452,0.0,0,0,0,0.0,0.0,0,1,354880720145219110,2022-04-28,0.0,0.0,161957.0,19.7142857142857,88.2857142857143,0,0,0,,,,,,,,,,3060
2014-12-14,201451,3.0,3,3,3,0.78399855,1.8523436,0,1,354880720145119110,2022-04-28,0.0,2.0,161957.0,17.7142857142857,86.4285714285714,0,0,0,,,,,,,,,,3060
2014-12-07,201450,1.0,1,1,1,0.42417508,0.61744785,0,1,354880720145019110,2022-04-28,0.0,1.0,161957.0,20.2857142857143,83.7142857142857,1,0,0,,,,,,,,,,3060
2014-11-30,201449,2.0,2,2,2,0.73790926,1.2348957,0,1,354880720144919110,2022-04-28,0.0,2.0,161957.0,18.2857142857143,85.4285714285714,0,0,0,,,,,,,,,,3060
2014-11-23,201448,1.0,1,1,1,0.5222168,0.61744785,0,1,354880720144819110,2022-04-28,0.0,1.0,161957.0,18.4285714285714,90.5714285714286,0,0,0,,,,,,,,,,3060
2014-11-16,201447,1.0,1,1,1,0.61196935,0.61744785,0,1,354880720144719110,2022-04-28,0.0,1.0,161957.0,16.8571428571429,81.1428571428571,0,0,0,,,,,,,,,,3060
2014-11-09,201446,1.0,1,1,1,0.7235,0.61744785,0,1,354880720144619110,2022-04-28,0.0,2.0,161957.0,16.4285714285714,84.0,0,0,0,,,,,,,,,,3060
2014-11-02,201445,1.0,1,1,1,0.53864825,0.61744785,0,1,354880720144519110,2022-04-28,0.0,1.0,161957.0,19.4285714285714,83.7142857142857,1,0,0,,,,,,,,,,3060
2014-10-26,201444,0.0,0,0,0,0.0,0.0,0,1,354880720144419110,2022-04-28,0.0,0.0,161957.0,18.1428571428571,80.1428571428571,0,0,0,,,,,,,,,,3060
2014-10-19,201443,0.0,0,0,0,0.0,0.0,0,1,354880720144319110,2022-04-28,0.0,0.0,161957.0,16.7142857142857,85.7142857142857,0,0,0,,,,,,,,,,3060
2014-10-12,201442,3.0,3,3,3,0.7763937,1.8523436,0,1,354880720144219110,2022-04-28,0.0,2.0,161957.0,19.4285714285714,79.1428571428571,1,0,0,,,,,,,,,,3060
2014-10-05,201441,2.0,2,2,2,0.666319,1.2348957,0,1,354880720144119110,2022-04-28,0.0,2.0,161957.0,15.5714285714286,74.0,0,0,0,,,,,,,,,,3060
2014-09-28,201440,1.0,1,1,1,0.39864072,0.61744785,0,1,354880720144019110,2022-04-28,0.0,1.0,161957.0,16.2857142857143,83.5714285714286,0,0,0,,,,,,,,,,3060
2014-09-21,201439,2.0,2,2,2,0.57914853,1.2348957,0,1,354880720143919110,2022-04-28,0.0,1.0,161957.0,16.0,84.0,0,0,0,,,,,,,,,,3060
2014-09-14,201438,0.0,0,0,0,0.0,0.0,0,1,354880720143819110,2022-04-28,0.0,0.0,161957.0,16.8571428571429,80.0,0,0,0,,,,,,,,,,3060
2014-09-07,201437,3.0,3,3,3,0.75121605,1.8523436,0,1,354880720143719110,2022-04-28,0.0,2.0,161957.0,16.8571428571429,74.5714285714286,0,0,0,,,,,,,,,,3060
2014-08-31,201436,1.0,1,1,1,0.23869935,0.61744785,0,1,354880720143619110,2022-04-28,0.0,0.0,161957.0,14.5714285714286,83.8571428571429,0,0,0,,,,,,,,,,3060
2014-08-24,201435,2.0,2,2,2,0.3665559,1.2348957,0,1,354880720143519110,2022-04-28,0.0,1.0,161957.0,14.2857142857143,72.7142857142857,0,0,0,,,,,,,,,,3060
